user_name,user_id,user_age,user_gender,user_province,user_city,user_introduce,comment,comment_id,praise,date,year,month,day,hour,new_user_id,province_name,cut,emotion_score
春田化雨,512968261,33,2,110000,110101.0,哈哈哈,把盗将行红昭愿和其他歌放在一起是不是有点掉其他歌的档次？,3469827874.0,0,2020-10-04 21:49:00,2020,10,4,21,512968261,北京市,把 盗 将 行红昭愿 和 其他 歌 放在 一起 是不是 有点 掉 其他 歌 的 档次  ,0.754178014042193
punchtao,263359977,0,0,330000,330400.0,,我害怕你爱我，因为我不忍心，看着你受伤。,3469792918.0,1,2020-10-04 21:20:00,2020,10,4,21,263359977,浙江省,我 害怕 你 爱 我   因为 我 不忍心   看着 你 受伤  ,0.9486828634558372
墨殇魔邪殇,1554191745,0,2,510000,511300.0,,我记得我还有一个欧米噶,3469589486.0,0,2020-10-04 19:14:00,2020,10,4,19,1554191745,四川省,我 记得 我 还有 一个 欧米 噶,0.7882245019853171
不存在的张同学,1388434362,33,2,350000,350100.0,,我觉得还可,3469432383.0,0,2020-10-04 15:53:00,2020,10,4,15,1388434362,福建省,我 觉得 还 可,0.5746682977321914
梓慕溯,3682857754,17,1,370000,370900.0,,3分40秒左右好像有个背后声音,3469432983.0,1,2020-10-04 15:14:00,2020,10,4,15,3682857754,山东省,  分   秒左右 好像 有个 背后 声音,0.6588323327887515
叹郁孤zl,3282250359,0,1,410000,411300.0,,你绝了,3469234304.0,1,2020-10-04 12:21:00,2020,10,4,12,3282250359,河南省,你 绝 了,0.6142857142857142
Fortune_Sync,17435496,34,1,440000,440100.0,顿饮长生天上酒，常栽不死洞中花,《虫师》里面好像也有这么个类似的故事,3469030279.0,0,2020-10-04 08:28:00,2020,10,4,8,17435496,广东省,  虫师   里面 好像 也 有 这么 个 类似 的 故事,0.1840121363468452
豆w砸,284181412,0,2,0,100.0,日近觚棱，余光尽处，是你给予的漫天星辰,为什么我记得这首歌以前叫“锦鲤纱”？难道这么多年我一直都是眼瞎吗[呆][呆][呆],3468976912.0,4,2020-10-04 01:16:00,2020,10,4,1,284181412,,为什么 我 记得 这 首歌 以前 叫   锦鲤 纱   难道 这么 多年 我 一直 都 是 眼瞎 吗   呆   呆   呆  ,0.8177457862129176
威士忌加一点碎冰_,1653123550,0,2,1000000,1005300.0,身易静，心难平。,总觉得前奏特别耳熟 好像我听过的一首纯音乐,3468909626.0,4,2020-10-04 01:12:00,2020,10,4,1,1653123550,,总 觉得 前奏 特别 耳熟   好像 我 听 过 的 一首 纯音乐,0.9069994092859756
逝者如川流不息,281498997,25,1,610000,610400.0,点点渔火不同眠,上号,3468862453.0,0,2020-10-04 00:07:00,2020,10,4,0,281498997,陕西省,上 号,0.35572226075542024
理想至死不渝,1972031128,22,2,0,100.0,???? ?? ??? ??????? ???? ???????? ?? ????????? ??? ??????.,高一的时候同学推荐的 现在已经分开了……,3468901833.0,0,2020-10-03 23:40:00,2020,10,3,23,1972031128,,高一 的 时候 同学 推荐 的   现在 已经 分开 了  ,0.8134228746546152
凤归_,1387371903,20,1,500000,500101.0,喜欢银临和黄诗扶T^T！不解释不接受反驳,啊这    那首明明是填词翻唱     银临也不是那种不能作曲的音乐人   几乎百分之九十以上的歌都是她自己操刀作曲,3468761735.0,4,2020-10-03 23:03:00,2020,10,3,23,1387371903,重庆市,啊 这   那首 明明 是 填词 翻唱   银临 也 不是 那种 不能 作曲 的 音乐 人   几乎 百分之九十 以上 的 歌 都 是 她 自己 操刀 作曲,0.9496676129210513
峤停晚,1301878272,0,2,0,100.0,,真不好意思看到这么没水平的发言。你可以自己去查，你口中的琴欢确实和这首歌一模一样，那是因为琴欢是这首歌重新填词的翻唱。没想到这年头还有人会不知道翻唱是什么。您无辜或者说无知的直白发言我也不好意思不提醒一下，好好去补一下你的常识再去发动你的鉴抄雷达，别闹笑话了谢谢。,3468813859.0,8,2020-10-03 22:38:00,2020,10,3,22,1301878272,,真 不好意思 看到 这么 没 水平 的 发言   你 可以 自己 去查   你 口中 的 琴欢 确实 和 这 首歌 一模一样   那 是因为 琴欢 是 这 首歌 重新 填词 的 翻唱   没想到 这年头 还有 人会 不 知道 翻唱 是 什么   您 无辜 或者说 无知 的 直白 发言 我 也 不好意思 不 提醒 一下   好好 去 补 一下 你 的 常识 再 去 发动 你 的 鉴抄 雷达   别 闹笑话 了 谢谢  ,0.999967560257777
黄诗衭,1874455572,0,0,0,100.0,啦啦啦,作曲都是银临啊,3468696259.0,2,2020-10-03 21:30:00,2020,10,3,21,1874455572,,作曲 都 是 银临 啊,0.49887742870874474
秋田咕哒酱,3222480707,0,1,510000,510300.0,,妙，和最初的梦想与骑在银龙的背上一样，不过抄的原歌在中国热度不大，就没多少人在意，不少先听中文的人还洗白，我就纯粹当听个中文翻唱。,3468599848.0,0,2020-10-03 19:31:00,2020,10,3,19,3222480707,四川省,妙   和 最初 的 梦想 与 骑 在 银龙 的 背上 一样   不过 抄 的 原歌 在 中国 热度 不 大   就 没 多少 人 在意   不少 先 听 中文 的 人 还 洗白   我 就 纯粹 当听个 中文 翻唱  ,0.9972871872146565
飒飒-universe,1941297630,18,2,150000,150500.0,玫瑰味小猫?,你这装腔作势的把我逗笑了,3468465285.0,0,2020-10-03 17:41:00,2020,10,3,17,1941297630,内蒙古自治区,你 这 装腔作势 的 把 我 逗笑 了,0.4737672181921908
飒飒-universe,1941297630,18,2,150000,150500.0,玫瑰味小猫?,[强][强]其实只有他是钢筋混凝土［杠精］,3468461287.0,1,2020-10-03 17:39:00,2020,10,3,17,1941297630,内蒙古自治区,  强   强   其实 只有 他 是 钢筋 混凝土 ［ 杠精 ］,0.9649486757130776
黑川赤音单推人,1854876305,0,1,0,100.0,夏日重现动画的音乐是真拉啊,插眼,3468257896.0,0,2020-10-03 13:06:00,2020,10,3,13,1854876305,,插眼,0.3069648219355797
梦醒时雪落,481257967,20,2,410000,410100.0,把书读烂 困在爱里是笨蛋qwq,扶桑有情，鲤鱼有意，天却无情，奈何情深缘浅，随流水去,3468065709.0,2,2020-10-03 11:23:00,2020,10,3,11,481257967,河南省,扶桑 有情   鲤鱼 有意   天 却 无情   奈何 情深 缘浅   随 流水 去,0.982158881379349
浅陌_shine,1954086904,0,2,370000,370800.0,云淡风轻，是归途中最美的心情。,高手啊！,3468087272.0,0,2020-10-03 10:58:00,2020,10,3,10,1954086904,山东省,高手 啊  ,0.43333333333333346
浅陌_shine,1954086904,0,2,370000,370800.0,云淡风轻，是归途中最美的心情。,哈哈,3468096230.0,0,2020-10-03 10:56:00,2020,10,3,10,1954086904,山东省,哈哈,0.5262327818078083
ttkx-dy,1696423734,19,1,370000,370200.0,,怎么说？,3468033297.0,0,2020-10-03 09:53:00,2020,10,3,9,1696423734,山东省,怎么 说  ,0.39041446358519516
已经被占用的名称,401384237,0,1,450000,450800.0,,ccc，大哥太c了,3467870693.0,0,2020-10-03 03:48:00,2020,10,3,3,401384237,广西壮族自治区,  大哥 太   了,0.1359066153446793
关绵羊,1365906987,30,1,340000,341200.0,,有聊斋的感觉。古白话文字版的聊斋,3467762066.0,0,2020-10-02 23:04:00,2020,10,2,23,1365906987,安徽省,有 聊斋 的 感觉   古 白话 文字版 的 聊斋,0.4806064058221228
六玖cp,3270099469,0,1,320000,320100.0,忘了吧所有的甜美的梦,是啊[呆],3467549839.0,0,2020-10-02 19:48:00,2020,10,2,19,3270099469,江苏省,是 啊   呆  ,0.5750000000000003
六玖cp,3270099469,0,1,320000,320100.0,忘了吧所有的甜美的梦,哈哈，你竟然也听这首歌了！,3467468645.0,0,2020-10-02 19:48:00,2020,10,2,19,3270099469,江苏省,哈哈   你 竟然 也 听 这 首歌 了  ,0.5744531302258274
雪中写诗,1877454551,0,0,130000,130800.0,我的xp是真心相爱,救命,3467469887.0,0,2020-10-02 18:21:00,2020,10,2,18,1877454551,河北省,救命,0.8
昼诞夕朽,443425371,21,1,230000,230100.0,那些看似不起波澜的日复一日，终会在某一天让人看出坚持的意思。这也会过去。,?好像又快考试了,3467394323.0,0,2020-10-02 17:49:00,2020,10,2,17,443425371,黑龙江省,  好像 又 快 考试 了,0.9336695533455841
昼诞夕朽,443425371,21,1,230000,230100.0,那些看似不起波澜的日复一日，终会在某一天让人看出坚持的意思。这也会过去。,哈哈哈哈发现你的评论好惊喜吖,3467391317.0,0,2020-10-02 17:48:00,2020,10,2,17,443425371,黑龙江省,哈哈哈哈 发现 你 的 评论 好 惊喜 吖,0.9692046835140731
纯情阿萝,1566967481,19,2,350000,350500.0,我只是我,好好学习，陌生人,3467312447.0,0,2020-10-02 16:40:00,2020,10,2,16,1566967481,福建省,好好学习   陌生人,0.5188354951549287
Wind-Libra,3295691065,0,2,1000000,1002000.0,让人类保持理智，果然是一种奢望。,嗯，都是银临作曲的好像，我表达一下讽刺意味,3467231663.0,0,2020-10-02 15:25:00,2020,10,2,15,3295691065,,嗯   都 是 银临 作曲 的 好像   我 表达 一下 讽刺 意味,0.8496796221212535
空调空调我是夏天,394447950,0,1,340000,341100.0,,我想起了猴子和阿狸的故事！,3466990522.0,0,2020-10-02 10:57:00,2020,10,2,10,394447950,安徽省,我 想起 了 猴子 和 阿狸 的 故事  ,0.9940857385588154
大巫云游中,502143390,0,2,0,100.0,时针指向八点，少女没有抓住蒲公英。时针指向九点，抓住蒲公英的少女在蓝色的火焰里找到新生。两袖无清风，唯拢一明月。一生一世一双人，不见天为谁春。一生一死阴阳别，只留水火销魂。蝴蝶不乘风归去，黑发白衣雨里来。,印象里好像有人拿这个剪了萤火之森的视频？当时看了只是觉得悲伤，看完电影以后哭惨了在没听过，现在听还是想哭,3466944761.0,3,2020-10-02 10:16:00,2020,10,2,10,502143390,,印象 里 好像 有人 拿 这个 剪 了 萤火 之森 的 视频   当时 看 了 只是 觉得 悲伤   看 完 电影 以后 哭 惨 了 在 没 听 过   现在 听 还是 想 哭,0.9990835719783864
降临鸣奏,1825006209,17,2,150000,150100.0,抱明月而长终,三世笺！！！好不容易有人知道呜呜呜呜呜呜呜呜,3466874687.0,1,2020-10-02 09:05:00,2020,10,2,9,1825006209,内蒙古自治区,三世 笺   好不容易 有人 知道 呜呜 呜呜 呜呜 呜呜,0.7331750947882016
零魂卍,1772239008,19,0,370000,370600.0,,用网易2年了，一直看别人的故事，从未发言，今天我想说说我的故事，我喜欢她，仅此而已,3466906213.0,3,2020-10-02 08:27:00,2020,10,2,8,1772239008,山东省,用 网易   年 了   一直 看 别人 的 故事   从未 发言   今天 我 想 说 说 我 的 故事   我 喜欢 她   仅此而已,0.6880420285755621
断鸿已去,1543994695,0,2,340000,340800.0,,不老梦好像也是银临的?,3466939023.0,1,2020-10-02 08:19:00,2020,10,2,8,1543994695,安徽省,不老梦 好像 也 是 银临 的  ,0.434224501905458
断鸿已去,1543994695,0,2,340000,340800.0,,单数挺好,3466861485.0,1,2020-10-02 08:17:00,2020,10,2,8,1543994695,安徽省,单数 挺 好,0.8129776659132966
断鸿已去,1543994695,0,2,340000,340800.0,,但是理科生表示起火的是屋子，水可以干了，但是温度应该不高，如果水干之后鲤鱼反正死了，但是由于土地导热不是很好，鱼应该烤不熟???,3466873324.0,0,2020-10-02 08:17:00,2020,10,2,8,1543994695,安徽省,但是 理科生 表示 起火 的 是 屋子   水 可以 干 了   但是 温度 应该 不高   如果 水干 之后 鲤鱼 反正 死 了   但是 由于 土地 导热 不是 很 好   鱼 应该 烤 不熟  ,0.00012815665115684105
断鸿已去,1543994695,0,2,340000,340800.0,,哈哈哈哈哈没毛病,3466908161.0,0,2020-10-02 08:15:00,2020,10,2,8,1543994695,安徽省,哈哈哈 哈哈 没 毛病,0.8233610004303519
赵相机与三月七,1726322274,0,1,220000,220100.0,,实力单身,3466860428.0,0,2020-10-02 07:54:00,2020,10,2,7,1726322274,吉林省,实力 单身,0.6429335818357281
X_JIAkzoi,1862481717,0,2,0,100.0,,我的青春啊。,3466713071.0,2,2020-10-01 23:15:00,2020,10,1,23,1862481717,,我 的 青春 啊  ,0.9852941176470588
艾珂黛,537337967,0,2,0,100.0,不愿将就,锦鲤抄抄的花舟,3466177283.0,1,2020-10-01 13:18:00,2020,10,1,13,537337967,,锦鲤 抄抄 的 花舟,0.5570301563001119
艾珂黛,537337967,0,2,0,100.0,不愿将就,借鉴的花舟,3466187142.0,1,2020-10-01 13:18:00,2020,10,1,13,537337967,,借鉴 的 花舟,0.6265634762586388
安城旧人170611,505229635,0,1,340000,340700.0,,我竟然看懂了[大哭],3466005917.0,0,2020-10-01 09:34:00,2020,10,1,9,505229635,安徽省,我 竟然 看 懂 了   大哭  ,0.4338489664580585
半雨菲画,1620683904,27,1,360000,361100.0,,要我排的话，锦鲤抄登顶，其他的先去第二队，个人暂时没发现有和锦鲤抄齐名的,3465884811.0,0,2020-10-01 01:12:00,2020,10,1,1,1620683904,江西省,要 我 排 的话   锦鲤 抄 登顶   其他 的 先 去 第二队   个人 暂时 没 发现 有 和 锦鲤 抄 齐名 的,0.8138140753213087
半雨菲画,1620683904,27,1,360000,361100.0,,入坑曲，喜欢上古风是应为少司命的风华，直到13年听到这首歌才算是正式入坑,3465808226.0,4,2020-10-01 00:59:00,2020,10,1,0,1620683904,江西省,入 坑曲   喜欢 上 古风 是 应为 少 司命 的 风华   直到   年 听到 这 首歌 才 算是 正式 入坑,0.9956903127774828
一箩筐简言,566499087,26,2,130000,130100.0,生活即是赞歌。,如果能  坠海 就好了?,3465823009.0,0,2020-10-01 00:34:00,2020,10,1,0,566499087,河北省,如果 能   坠海   就 好 了  ,0.6899990491169219
三甲传胪,1654605153,22,2,310000,310101.0,dd一定会更完,她真的很绝情,3465776892.0,0,2020-09-30 23:19:00,2020,9,30,23,1654605153,上海市,她 真的 很 绝情,0.8362402778427028
#NAME?,1508785867,0,0,0,100.0,「乌托邦」-音乐是救世主。,典狱司！,3465751972.0,0,2020-09-30 23:11:00,2020,9,30,23,1508785867,,典狱 司  ,0.9642971789056206
秋星月_qxy,1628220074,0,1,0,100.0,猜^o^,兄弟搞基波,3465668142.0,1,2020-09-30 22:07:00,2020,9,30,22,1628220074,,兄弟 搞 基波,0.2560988163715002
F1ashB0mb,511789254,23,1,320000,320100.0,请来一束追光照亮这海底,典中典中典,3465545434.0,0,2020-09-30 20:42:00,2020,9,30,20,511789254,江苏省,典中典 中典,0.9990274451333926
0忘却,2058244995,0,1,510000,510100.0,,yy i∴ /\!::\∵yu ghoibb ，   vjj,3465361199.0,0,2020-09-30 15:56:00,2020,9,30,15,2058244995,四川省,  ∴   \   \ ∵  ,0.8384277240562159
0忘却,2058244995,0,1,510000,510100.0,,y :n      nn vy    vrnr，vft .t.ubuuygubh,3465314592.0,0,2020-09-30 15:55:00,2020,9,30,15,2058244995,四川省, ,0.5262327818078083
-炸甜-,3893344350,0,0,420000,420100.0,,我喜欢这个bg的版本！,3465192392.0,0,2020-09-30 10:41:00,2020,9,30,10,3893344350,湖北省,我 喜欢 这个   的 版本  ,0.7848245777923397
肆月微风,408561851,0,1,440000,440300.0,迷一样的男子,蜀难行,3465235825.0,0,2020-09-30 10:20:00,2020,9,30,10,408561851,广东省,蜀 难行,0.4482152451829897
肆月微风,408561851,0,1,440000,440300.0,迷一样的男子,语文课代表实锤了,3465138766.0,0,2020-09-30 10:13:00,2020,9,30,10,408561851,广东省,语文课 代表 实锤 了,0.9873296762968718
服务型人格男性,421722706,20,1,320000,320500.0,,蜀御风，能不能别把我的长生诀和盗将行放一起啊,3465160973.0,0,2020-09-30 07:47:00,2020,9,30,7,421722706,江苏省,蜀 御风   能 不能 别 把 我 的 长生 诀 和 盗 将 行放 一起 啊,0.11680301353125888
柒贰贰陆,514121932,21,1,130000,130100.0,这个人极其懒惰，什么都没留下。,抱歉抱歉我的错,3465081761.0,0,2020-09-30 07:12:00,2020,9,30,7,514121932,河北省,抱歉 抱歉 我 的 错,0.09048499054793735
莫勿夕,337266489,0,1,0,100.0,,[多多笑哭][多多笑哭]传播糟粕文化你开心吗？意思是管它是不是偷的，好用就行了？,3464985628.0,0,2020-09-30 00:36:00,2020,9,30,0,337266489,,  多多 笑 哭   多多 笑 哭   传播 糟粕 文化 你 开心 吗   意思 是 管 它 是不是 偷 的   好用 就行了  ,0.9991767231420341
莫勿夕,337266489,0,1,0,100.0,,[多多笑哭]别搞笑了，盗将行抄袭了解一下,3465054036.0,0,2020-09-30 00:34:00,2020,9,30,0,337266489,,  多多 笑 哭   别 搞笑 了   盗将行 抄袭 了解 一下,0.8295303036161293
EchoDvD,452654968,33,2,1000000,1002400.0,^  ^,呜呜呜今天的私人雷达里有这首 我的青春回来了,3464987049.0,1,2020-09-29 23:33:00,2020,9,29,23,452654968,,呜呜 呜 今天 的 私人 雷达 里 有 这首   我 的 青春 回来 了,0.9975472377960336
用户622992241,622992241,0,1,610000,610100.0,,确实抄袭了，这个没什么可洗的。,3464773821.0,0,2020-09-29 19:31:00,2020,9,29,19,622992241,陕西省,确实 抄袭 了   这个 没什么 可洗 的  ,0.06651596402647919
rt7yttr,3279611801,0,0,340000,340100.0,,1,3464766232.0,0,2020-09-29 19:10:00,2020,9,29,19,3279611801,安徽省, ,0.5262327818078083
吃呵玩洛我可以,1757437254,0,2,420000,420100.0,,自己去搜搜吧，无知真可怕,3464457058.0,0,2020-09-29 11:18:00,2020,9,29,11,1757437254,湖北省,自己 去 搜 搜 吧   无知 真 可怕,0.3379403024159473
一条纸包鱼_,495661725,22,2,330000,330700.0,金风玉露一相逢，便胜却人间无数。,经典啊,3464375577.0,1,2020-09-29 09:39:00,2020,9,29,9,495661725,浙江省,经典 啊,0.7606837606837609
北原的和纱,635217994,0,0,310000,310101.0,,你想笑死我吗 村里刚通网？多久前的石锤还不知道？,3464268582.0,0,2020-09-29 01:10:00,2020,9,29,1,635217994,上海市,你 想 笑 死 我 吗   村里 刚通网   多久 前 的 石锤 还 不 知道  ,0.3253632510243315
呦呦丿蛋,309103734,0,0,0,100.0,自在飞花轻似梦，无边丝雨细如愁。,哎呀，真有意思呢，抄袭都实锤了，还搁着装原创，啧啧啧xswl,3464198319.0,0,2020-09-28 23:40:00,2020,9,28,23,309103734,,哎呀   真 有意思 呢   抄袭 都 实锤 了   还 搁 着装 原创   啧啧 啧  ,0.05785382754078505
闻安筠,1665458816,23,1,710000,712400.0,你是我的可遇不可求,删王者，刚好双数，我就不点了,3464042187.0,0,2020-09-28 20:12:00,2020,9,28,20,1665458816,台湾省,删 王者   刚好 双数   我 就 不点 了,0.9154387186281367
呦呦丿蛋,309103734,0,0,0,100.0,自在飞花轻似梦，无边丝雨细如愁。,红昭愿还真不配，抄袭还一个个洗,3463934668.0,0,2020-09-28 19:10:00,2020,9,28,19,309103734,,红昭愿 还 真 不配   抄袭 还 一个个 洗,0.05187636815265373
呦呦丿蛋,309103734,0,0,0,100.0,自在飞花轻似梦，无边丝雨细如愁。,好好查查吧，抄袭贝嫂的歌，,3463974156.0,0,2020-09-28 19:09:00,2020,9,28,19,309103734,,好好 查查 吧   抄袭 贝嫂 的 歌  ,0.33079344634816843
秉烛十万八千夜,1853750844,22,1,510000,510100.0,,你真不如意,3463497497.0,0,2020-09-28 00:23:00,2020,9,28,0,1853750844,四川省,你 真 不如意,0.12688931705637196
栗山未来的暗杀名单,1488518421,19,1,430000,431200.0,想念栗山未来了.,ahhhh笑喷了,3463442226.0,0,2020-09-27 23:12:00,2020,9,27,23,1488518421,湖南省,  笑 喷 了,0.1892402678945163
与生与余,1495068746,24,2,360000,360100.0,平平安安健健康康顺顺利利,第一次听应该初二，现在大三,3463367845.0,0,2020-09-27 21:21:00,2020,9,27,21,1495068746,江西省,第一次 听 应该 初二   现在 大三,0.8532777964781951
与生与余,1495068746,24,2,360000,360100.0,平平安安健健康康顺顺利利,经典古风,3463315382.0,2,2020-09-27 21:19:00,2020,9,27,21,1495068746,江西省,经典 古风,0.8326033872987738
百万萝莉_过大江,513351368,0,1,0,100.0,樱花下落的速度是秒速五厘米，我该用怎样的速度才能与你相遇。,不，她还会在清理不常联系好友时顺便把你删了，真好[哀伤],3462932116.0,0,2020-09-27 08:55:00,2020,9,27,8,513351368,,不   她 还 会 在 清理 不 常 联系 好友 时 顺便 把 你 删 了   真 好   哀伤  ,0.9914672571748203
吃呵玩洛我可以,1757437254,0,2,420000,420100.0,,如果你赞同这样，那么以后就不会出现好歌了,3462896160.0,0,2020-09-27 05:33:00,2020,9,27,5,1757437254,湖北省,如果 你 赞同 这样   那么 以后 就 不会 出现 好歌 了,0.7516372737404361
棵棵粟,343816341,0,0,440000,440900.0,南风未起，念你成疾,秋天了，我好想你……你在哪呢,3462824179.0,0,2020-09-27 01:04:00,2020,9,27,1,343816341,广东省,秋天 了   我 好想你   你 在 哪 呢,0.6429335818357281
立秋时分ycm,3418889525,0,1,0,100.0,,仿佛就在昨天，可是昨天，已非常遥远,3462740884.0,1,2020-09-26 22:48:00,2020,9,26,22,3418889525,,仿佛 就 在 昨天   可是 昨天   已 非常 遥远,0.9228174271908728
檠舟,1712893735,0,2,420000,421100.0,,这声音，这歌词爱了爱了,3462623276.0,2,2020-09-26 21:37:00,2020,9,26,21,1712893735,湖北省,这 声音   这 歌词 爱 了 爱 了,0.9608519833987811
秋田咕哒酱,3222480707,0,1,510000,510300.0,,这个首歌和花舟好像,3462632876.0,1,2020-09-26 21:04:00,2020,9,26,21,3222480707,四川省,这个 首歌 和 花舟 好像,0.7224874375957587
大理国镇南王世子,34763841,34,1,530000,530100.0,人生苦短，何妨一试！,花剪刀一出，原作者哭,3462194471.0,0,2020-09-26 13:15:00,2020,9,26,13,34763841,云南省,花 剪刀 一出   原作者 哭,0.9693856271445411
子舆老仙女,535418590,0,2,0,100.0,话说的话说什么话说,翻到这边给宁吐口痰,3462124695.0,0,2020-09-26 12:00:00,2020,9,26,12,535418590,,翻 到 这边 给宁 吐口 痰,0.3647430794166634
潇潇雨歇一会儿_,3259718545,20,2,310000,310101.0,大二在读，人美歌甜?寒假无聊找人聊天唱歌，古风流行都听一点，欢迎大家来找我玩啊?,云泣姐姐简直太好听了????,3462158167.0,0,2020-09-26 11:36:00,2020,9,26,11,3259718545,上海市,云泣 姐姐 简直 太 好听 了  ,0.10932483075772692
岁忆__,633747907,0,2,0,100.0,,还好这边还免费听?,3462126838.0,0,2020-09-26 09:58:00,2020,9,26,9,633747907,,还好 这边 还 免费听  ,0.851092647783442
温锦斓,3887092957,0,2,0,100.0,2021年3月14日上午。,额……？为什么？？？,3461797975.0,0,2020-09-25 22:22:00,2020,9,25,22,3887092957,,额   为什么  ,0.5833333333333336
Mia21_A3g7,107754479,0,1,370000,371500.0,,二胡,3461589599.0,3,2020-09-25 19:53:00,2020,9,25,19,107754479,山东省,二胡,0.5
Outlier_M41z,1754905022,0,1,1000000,1004400.0,即使是三分钟热度，那也有180秒,金鱼不能吃，鲤鱼可以的,3461505792.0,1,2020-09-25 18:38:00,2020,9,25,18,1754905022,,金鱼 不能 吃   鲤鱼 可以 的,0.5802015859832402
吃呵玩洛我可以,1757437254,0,2,420000,420100.0,,得了吧，抄袭的歌,3461452164.0,0,2020-09-25 14:19:00,2020,9,25,14,1757437254,湖北省,得了吧   抄袭 的 歌,0.40683559259558266
吃呵玩洛我可以,1757437254,0,2,420000,420100.0,,盗将行不配，抄袭不配,3461462110.0,4,2020-09-25 14:18:00,2020,9,25,14,1757437254,湖北省,盗将行 不配   抄袭 不配,0.15487168789813066
杳善_,1383318378,19,2,430000,430400.0,无,咋地宁还想逼我们全都成为泣的粉丝呢。?,3461391930.0,2,2020-09-25 12:07:00,2020,9,25,12,1383318378,湖南省,咋 地宁 还 想 逼 我们 全都 成为 泣 的 粉丝 呢  ,0.7630893604376905
周瑜大人可以睡吗,475349714,0,2,410000,410200.0,不做温柔的人，也不做冷漠的人。,@滑雪去了 今天的日推。,3461328886.0,0,2020-09-25 09:13:00,2020,9,25,9,475349714,河南省,  滑雪 去 了   今天 的 日 推  ,0.20398791021319096
runway1507,35423604,0,0,420000,420700.0,,开有一段，行云流水一般的伴奏，是什么乐器？小提琴么？,3461222597.0,1,2020-09-25 07:34:00,2020,9,25,7,35423604,湖北省,开 有 一段   行云流水 一般 的 伴奏   是 什么 乐器   小提琴 么  ,0.7797376329894028
__忆笙-,369093280,0,2,410000,410400.0,,别总说不配不配，说个理由，我说这句话都快烦死了，发了10几句了，就是没人回?咋了?看不见还是回复不来,3461045432.0,1,2020-09-24 23:06:00,2020,9,24,23,369093280,河南省,别 总 说 不配 不配   说个 理由   我 说 这句 话 都 快 烦死 了   发了   几句 了   就是 没人 回   咋 了   看不见 还是 回复 不 来,0.00018655843741066658
某瑶人,3572946536,14,2,210000,210200.0,某瑶,书友啊，啊啊啊啊!,3461040016.0,0,2020-09-24 22:16:00,2020,9,24,22,3572946536,辽宁省,书友 啊   啊啊啊 啊  ,0.8379355950027403
down_al,3575000926,0,1,0,100.0,,这人连银临粉丝都不是，八成是zz,3460938407.0,0,2020-09-24 21:20:00,2020,9,24,21,3575000926,,这人 连银临 粉丝 都 不是   八成 是  ,0.6365909256300644
旧时雨浓,501790587,0,1,510000,510100.0,如果他善待你的美丽，会不会对你手下留情。。。,所以说唐朝乃至北宋真的是人文的巅峰，很开放文明，可惜程朱理学和蒙元入侵后古典文明一去不返,3460865352.0,1,2020-09-24 19:29:00,2020,9,24,19,501790587,四川省,所以 说 唐朝 乃至 北宋 真的 是 人文 的 巅峰   很 开放 文明   可惜 程朱 理学 和 蒙元 入侵 后 古典 文明 一去不返,0.9998378620072255
down_al,3575000926,0,1,0,100.0,,么么么！是我的评论！我没想到这条评论底下到现在还在吵,3460890119.0,0,2020-09-24 19:25:00,2020,9,24,19,3575000926,,么 么 么   是 我 的 评论   我 没想到 这 条 评论 底下 到 现在 还 在 吵,0.029425368677025387
瓦尔特扬,1594628178,20,1,320000,320100.0,,大小写啊,3460861289.0,0,2020-09-24 19:16:00,2020,9,24,19,1594628178,江苏省,大小写 啊,0.6179123795086193
WEQAQ,34983399,0,1,150000,152500.0,瞬间爆炸 入口即化,不老梦,3460803488.0,0,2020-09-24 17:48:00,2020,9,24,17,34983399,内蒙古自治区,不老梦,0.553593409828396
dj景狸狸立,499962132,0,0,0,100.0,,有，何须问19年就翻了，其他的现场还行,3460652231.0,0,2020-09-24 11:44:00,2020,9,24,11,499962132,,有   何须 问   年 就 翻 了   其他 的 现场 还 行,0.09532214461681932
warm12138,1516985938,0,1,440000,441700.0,,玛卡巴卡,3460553087.0,0,2020-09-24 05:24:00,2020,9,24,5,1516985938,广东省,玛 卡巴 卡,0.10317736611655925
只有听核才能维持生活这样,107005639,27,2,1000000,1001600.0,,前奏好美,3460474785.0,2,2020-09-24 03:19:00,2020,9,24,3,107005639,,前奏 好美,0.9031639931329798
超喜欢新之助的动感超人,1984733380,0,0,320000,320100.0,暮暮朝野，旷达大地，旭日东升   /朝野旷旭/                 不过是一片荒草地,好听,3460373050.0,0,2020-09-23 22:36:00,2020,9,23,22,1984733380,江苏省,好听,0.33333333333333337
Ruoth,1432390184,0,2,0,100.0,,丹青客,3460294364.0,1,2020-09-23 22:00:00,2020,9,23,22,1432390184,,丹青 客,0.5720659460905595
惊鸿挼霜,1963373594,0,1,0,100.0,,嗯嗯，确实，之前别人说但愿人长久是王菲的我也不高兴，但是确实很多人对她们的了解局限于那一首歌嘛，耐心地讲给他们听就好了啦～,3460140782.0,1,2020-09-23 19:51:00,2020,9,23,19,1963373594,,嗯 嗯   确实   之前 别人 说 但愿人长久 是 王菲 的 我 也 不 高兴   但是 确实 很多 人 对 她们 的 了解 局限于 那 一首歌 嘛   耐心 地 讲 给 他们 听 就 好 了 啦 ～,0.9999777192388781
