user_name,user_id,user_age,user_gender,user_province,user_city,user_introduce,comment,comment_id,praise,date,year,month,day,hour,new_user_id,province_name
网易云的卧底大反派,513653684,0,2,0,100.0,,我叫 靓崽,3416851677.0,0,2020-08-12 21:44:00,2020,8,12,21,513653684,
半冬泡沫,467250414,0,0,0,100.0,,这是什么游戏嗷?,3416832201.0,0,2020-08-12 20:57:00,2020,8,12,20,467250414,
用户278958598,278958598,0,0,420000,421000.0,,动员兵:“同志！我们的指挥官呢？他被尤里抓走了吗？”鲍里斯:“不是”动员兵:“他长大了？”鲍里斯:“不是”动员兵:“他升级了win10？”鲍里斯:“不是”动员兵:“那他去哪了，是牺牲了吗？”鲍里斯:不 他只是长大了,3416772862.0,7,2020-08-12 19:49:00,2020,8,12,19,278958598,湖北省
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,狼灭,3416696088.0,2,2020-08-12 19:03:00,2020,8,12,19,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,你是开放式结局[西西机智],3416623715.0,2,2020-08-12 19:03:00,2020,8,12,19,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,我放桌面歌词是只有蓝色,3416672247.0,0,2020-08-12 19:01:00,2020,8,12,19,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,不会吧,3416638449.0,1,2020-08-12 18:58:00,2020,8,12,18,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,秀鹅,3416713803.0,0,2020-08-12 18:58:00,2020,8,12,18,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,地狱里的魔鬼叫恶魔，评论里的魔鬼叫什么[多多捂脸],3416694964.0,1,2020-08-12 18:55:00,2020,8,12,18,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,hhhhhhhhhh魔鬼[多多捂脸],3416709810.0,1,2020-08-12 18:53:00,2020,8,12,18,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,地狱里的魔鬼叫恶魔，评论里的魔鬼叫什么[多多捂脸][多多捂脸][多多捂脸],3416645434.0,1,2020-08-12 18:52:00,2020,8,12,18,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,表示没看懂,3416685970.0,0,2020-08-12 18:47:00,2020,8,12,18,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,百合大法好啊,3416652224.0,4,2020-08-12 18:47:00,2020,8,12,18,3232440200,宁夏回族自治区
我的MUA呀啊,3232440200,17,1,640000,640300.0,蔡的抠脚啊！,秀儿,3416430885.0,2,2020-08-12 15:02:00,2020,8,12,15,3232440200,宁夏回族自治区
小陆祥,2089065859,0,0,520000,520200.0,,哦99999w9xwygwwwxwhz,3416346975.0,0,2020-08-12 13:48:00,2020,8,12,13,2089065859,贵州省
何时听eason现场,1759359879,21,1,210000,210400.0,,老子不要什么爱情，老子只要录入通知书,3416153167.0,6,2020-08-12 11:07:00,2020,8,12,11,1759359879,辽宁省
#NAME?,480530297,0,0,0,100.0,,前奏从十五秒那里真的超级好听??,3416071134.0,5,2020-08-12 09:41:00,2020,8,12,9,480530297,
sx迪迪平安喜乐,3277880757,18,2,1000000,1010000.0,盗墓笔记,我也是?,3416019966.0,1,2020-08-12 08:15:00,2020,8,12,8,3277880757,
越奇怪的越好玩,1471743601,0,1,0,100.0,,这首歌很好听,3415743669.0,4,2020-08-12 00:19:00,2020,8,12,0,1471743601,
溺水的鱼wyy,467584218,0,0,510000,510100.0,,现在你应该说不出这话了。,3415691850.0,0,2020-08-11 22:50:00,2020,8,11,22,467584218,四川省
眼中永远有星辰大海,1605548135,21,2,310000,310101.0,,之前养的四条鱼只剩下两条了，再听这首歌，除了原本的故事，也开始有自己独特的感受了[流泪][流泪],3415680826.0,3,2020-08-11 22:41:00,2020,8,11,22,1605548135,上海市
是先生的阿行吖,1337586687,21,2,420000,420100.0,此生无悔入秦时，来世愿当护灯人！,听着歌就想到了少锦，可他好久都没更新嘞[流泪][流泪],3415548795.0,1,2020-08-11 22:26:00,2020,8,11,22,1337586687,湖北省
流动的樱花雨,1600792603,16,2,440000,440100.0,,好感动,3415545628.0,2,2020-08-11 22:06:00,2020,8,11,22,1600792603,广东省
风铭乐,3250397897,0,1,150000,150900.0,,秀儿本秀。,3415534504.0,0,2020-08-11 21:54:00,2020,8,11,21,3250397897,内蒙古自治区
曲曲弯弯_jWOU,2040552252,0,2,450000,450100.0,如果生活欺骗了你，也无所谓。做自己想做的事，不用在意别人的眼光,阳光微凉 琴弦微凉，风声疏狂 人间仓皇。,3415348765.0,4,2020-08-11 20:12:00,2020,8,11,20,2040552252,广西壮族自治区
烜旸,1528493575,0,1,0,100.0,明确与他人的边界。,有跟我一样看成这样的：画家在家里大发火?  鹅鹅鹅鹅鹅鹅鹅鹅,3415409199.0,0,2020-08-11 20:07:00,2020,8,11,20,1528493575,
-不知歌-,1643651413,0,0,0,100.0,,补充：就是回去也看不到教我们的老师了……23333333,3415303900.0,1,2020-08-11 18:11:00,2020,8,11,18,1643651413,
薯橙芝光,1594670734,0,1,410000,410100.0,白天是没有曙光的。,泪目,3415313809.0,0,2020-08-11 18:09:00,2020,8,11,18,1594670734,河南省
-不知歌-,1643651413,0,0,0,100.0,,（泪目）,3415232437.0,0,2020-08-11 17:57:00,2020,8,11,17,1643651413,
-不知歌-,1643651413,0,0,0,100.0,,小破楼不再小破楼,3415205657.0,0,2020-08-11 17:56:00,2020,8,11,17,1643651413,
-不知歌-,1643651413,0,0,0,100.0,,嗯？？,3415194772.0,0,2020-08-11 17:56:00,2020,8,11,17,1643651413,
归倾微微微微微微微微微微,1583039624,0,0,0,100.0,好困,好棒！,3415159133.0,1,2020-08-11 16:15:00,2020,8,11,16,1583039624,
沫栩辰光,1944304702,0,2,510000,511400.0,,难于上青天?,3415098326.0,1,2020-08-11 15:42:00,2020,8,11,15,1944304702,四川省
陈颖萍,500993600,0,2,430000,430100.0,,长沙市一中住宿生的夺命曲，如果你还在床上,3415106136.0,2,2020-08-11 15:33:00,2020,8,11,15,500993600,湖南省
一起去炸戒同所_rCfw,1848464139,0,0,430000,431200.0,,你和我脑补的一模一样，都是那种唯美耽美爱情向。,3415062916.0,1,2020-08-11 14:30:00,2020,8,11,14,1848464139,湖南省
一起去炸戒同所_rCfw,1848464139,0,0,430000,431200.0,,我觉得应该是【深情开朗锦鲤攻&斯文温柔画师受】，然后画师一袭白衣，锦鲤水红长衣外套。,3415017314.0,1,2020-08-11 14:25:00,2020,8,11,14,1848464139,湖南省
汇溯游从之,3365553467,14,2,420000,420500.0,我隐匿于世间的繁华，消匿于人间的孤独，,来人凑整数啊！到我这儿是455699。,3414999979.0,0,2020-08-11 13:36:00,2020,8,11,13,3365553467,湖北省
汇溯游从之,3365553467,14,2,420000,420500.0,我隐匿于世间的繁华，消匿于人间的孤独，,洗澡要放歌  无聊。厕所带手机  孤独。睡觉要侧面  悲伤。坐车要靠窗  安宁。,3415012873.0,6,2020-08-11 13:35:00,2020,8,11,13,3365553467,湖北省
是陪笑微凉ei,1647796403,21,2,510000,510500.0,希望你觉得认识我是件很幸运的事。,绝,3414925246.0,0,2020-08-11 12:58:00,2020,8,11,12,1647796403,四川省
Masters_efsG,3337703307,0,2,0,100.0,会抽烟会喝酒的女生值得被世界温柔以待吗,[强][强][强][强][强],3414825127.0,0,2020-08-11 11:07:00,2020,8,11,11,3337703307,
Masters_efsG,3337703307,0,2,0,100.0,会抽烟会喝酒的女生值得被世界温柔以待吗,等水开了就吃鱼肉,3414760734.0,1,2020-08-11 11:07:00,2020,8,11,11,3337703307,
_青簪_____,466609071,19,2,610000,610300.0,只要你愿意，我愿意等你,我也努力了，那让我也上去唱吧,3414827006.0,0,2020-08-11 10:58:00,2020,8,11,10,466609071,陕西省
raylingravity,121280798,0,1,0,100.0,厚积薄发,吹梦到西洲需要结合知乎的长篇分析来看，并不是乱堆砌的，就是太古文了，不翻译看不懂。,3414720036.0,41,2020-08-11 09:09:00,2020,8,11,9,121280798,
安zh1,418255046,22,1,500000,500101.0,但行好事 莫问前程,第一次听是在你的空间  唯一一首每次听都想哭的歌  即使三年过去了,3414537910.0,1,2020-08-11 00:51:00,2020,8,11,0,418255046,重庆市
文文文文233,1395977090,13,2,370000,370300.0,人生不相见，动如参与商,hhhhh圈外人表示反正都看不懂 有内味好听就完了[强],3414215416.0,5,2020-08-10 21:52:00,2020,8,10,21,1395977090,山东省
guan200116,2054701024,0,1,230000,230100.0,,老阴阳人了,3414187807.0,0,2020-08-10 20:46:00,2020,8,10,20,2054701024,黑龙江省
比全世界富有,537652264,0,1,130000,130100.0,,因为人家反抄袭只需要“听着像”就够了，不需要扒谱（狗头保命）,3413933876.0,3,2020-08-10 17:30:00,2020,8,10,17,537652264,河北省
比全世界富有,537652264,0,1,130000,130100.0,,哪条鲤鱼救了临子，然后就挂掉了...,3413837657.0,0,2020-08-10 17:26:00,2020,8,10,17,537652264,河北省
天鹅座的随波逐流,1744709445,21,0,440000,440500.0,,看来翻译为白话的文案更受欢迎啊,3413675572.0,0,2020-08-10 14:48:00,2020,8,10,14,1744709445,广东省
蓝海鲸梦,3355987174,15,2,220000,220200.0,,呵,3413371515.0,0,2020-08-10 10:11:00,2020,8,10,10,3355987174,吉林省
纸棠棠,532367293,0,2,0,100.0,,没有,3413334384.0,1,2020-08-10 09:12:00,2020,8,10,9,532367293,
枫亦丞,1527172243,20,1,420000,422800.0,樱花烂漫之时竭尽全力奔赴于你,一直把歌名看成了锦鲤沙[多多捂脸],3413323144.0,2,2020-08-10 08:41:00,2020,8,10,8,1527172243,湖北省
雾岛空里,612879921,19,0,710000,710100.0,可愛捏可愛捏可愛捏可愛捏,初恋推给我的歌，现在过去了5年了，今天突然听到这首歌，可惜5年前就结束了,3413332004.0,1,2020-08-10 08:23:00,2020,8,10,8,612879921,台湾省
silentTTm,264964802,0,1,0,100.0,马猴烧酒,?私人fm让我梦回天刀16年,3413231282.0,3,2020-08-10 04:12:00,2020,8,10,4,264964802,
竹听雪,1491289209,19,2,370000,370900.0,我见众生皆草木，唯你是青山。,《锦鲤抄》这首歌源自银临小姐姐的一场梦境，我记得在一个访谈中说过，是梦中的临子与鲤鱼精谈了一场恋爱，所以画师的原型应该就是临子吧，既然是谈恋爱，那鲤鱼应该是男的，我个人更钟情于男女之间的爱情。,3413072816.0,2,2020-08-09 23:39:00,2020,8,9,23,1491289209,山东省
蓠黎安,1858057372,17,2,1000000,1002200.0,,为什么,3412749688.0,0,2020-08-09 21:02:00,2020,8,9,21,1858057372,
iloveyoumsk,368089996,0,0,0,100.0,Love is blind,你是人？斯密马赛说的太不像人了,3412685984.0,0,2020-08-09 19:17:00,2020,8,9,19,368089996,
头疼的化学,562473173,0,1,0,100.0,亲爱的Angel。,不好意思，你是什么玩意？,3412623237.0,1,2020-08-09 18:31:00,2020,8,9,18,562473173,
黑泽尔今天不高兴,1953920509,18,1,320000,320400.0,纵使年少风流可入画，却也自成风骨难笔拓。,可以的，你能，你这么能你偏来欺负老人家？我见评论区里戾气比我重，脑补得比我多的大有人在，看我好欺负么宝贝儿，真的，我不介意就这件事和你好好逼叨逼叨几句，放以前你账号可能就被我炸了，现在老了没精力了，小朋友就别和人一般计较了嗯？,3412470039.0,0,2020-08-09 16:07:00,2020,8,9,16,1953920509,江苏省
千梦_热忱,2084230917,20,1,350000,350100.0,,是的,3412323632.0,1,2020-08-09 14:43:00,2020,8,9,14,2084230917,福建省
银杏之夏,1762015256,0,0,0,100.0,,你是魔鬼吗？[大哭],3412396017.0,4,2020-08-09 14:43:00,2020,8,9,14,1762015256,
蓠黎安,1858057372,17,2,1000000,1002200.0,,你看看你的言辞，已经被删除了这么多消息了，就不要再骂人了好吗？,3412165292.0,0,2020-08-09 11:29:00,2020,8,9,11,1858057372,
BobJonh,323959433,0,1,330000,330100.0,,别的不清楚，锦鲤抄我记得已经辟谣了啊?,3412064719.0,6,2020-08-09 10:44:00,2020,8,9,10,323959433,浙江省
烤箱103号,637191340,0,1,0,100.0,永远喜欢临姐！！！,等临姐线下[多多大笑],3411931720.0,1,2020-08-09 08:11:00,2020,8,9,8,637191340,
余今-,3232835511,16,2,220000,220100.0,我与我周旋，宁做我,加油！,3411745372.0,0,2020-08-08 23:50:00,2020,8,8,23,3232835511,吉林省
还是阿狸吖哈哈,123624383,27,2,370000,370100.0,也许你我终将下落不明，但你该知道我曾为你动过情。,嗯，我相信我会慢慢看开的，毕竟一个人的回忆久了，也就空了。,3411453770.0,1,2020-08-08 21:02:00,2020,8,8,21,123624383,山东省
李乐笙-Le,1997961997,19,2,450000,451200.0,爱我所爱,涨知识了,3411461058.0,0,2020-08-08 20:14:00,2020,8,8,20,1997961997,广西壮族自治区
蓠黎安,1858057372,17,2,1000000,1002200.0,,抱歉我不是银临粉哦,3411314056.0,0,2020-08-08 18:14:00,2020,8,8,18,1858057372,
iloveyoumsk,368089996,0,0,0,100.0,Love is blind,这句话我还给你哦?,3411257582.0,0,2020-08-08 18:13:00,2020,8,8,18,368089996,
85号的小奶膘,1530708879,20,2,130000,130100.0,怕什么前路遥遥，进一步有一步的欢喜~,看你这是单数，我把我伸出去点赞的手硬生生拽了回来,3411314820.0,0,2020-08-08 17:53:00,2020,8,8,17,1530708879,河北省
yakamozlllll,289319287,0,1,0,100.0,(?-?),古风入坑曲，那会还是高中，一晃好几年了,3411219619.0,3,2020-08-08 17:38:00,2020,8,8,17,289319287,
Sparrow181208,341921965,0,2,370000,370100.0,,???,3411223018.0,2,2020-08-08 16:41:00,2020,8,8,16,341921965,山东省
鸡哥哥_fu,3285133012,13,1,420000,420600.0,,粉付思萌是一个绝对没错的选择。她就是至高日月。,3411178997.0,1,2020-08-08 15:59:00,2020,8,8,15,3285133012,湖北省
姜姀赟,646220615,0,2,210000,211200.0,,顶,3411079595.0,0,2020-08-08 15:30:00,2020,8,8,15,646220615,辽宁省
头疼的化学,562473173,0,1,0,100.0,亲爱的Angel。,你ky就ky找什么借口？你脸真大，你以为我想搭理你？古风歌曲异装癖，你想象力真丰富，好心建议你去脑科看一下。,3410971671.0,2,2020-08-08 13:49:00,2020,8,8,13,562473173,
离梦衣衣,2104985839,0,2,530000,530100.0,,报的是歌名？,3410822276.0,6,2020-08-08 10:38:00,2020,8,8,10,2104985839,云南省
经无常语,3329260398,0,0,0,100.0,没有未来的过去,喜欢这个伴奏，为啥没有伴奏呢,3410828924.0,3,2020-08-08 10:11:00,2020,8,8,10,3329260398,
清唳灬,1768297499,0,2,220000,220200.0,静守时光，以待流年,洗澡手机掉水里了，上厕所手机掉厕所里了，睡觉侧边滚着滚着掉下去了，坐车靠窗把脑阔震得嗡嗡的。?(?▽?),3410771981.0,101,2020-08-08 09:32:00,2020,8,8,9,1768297499,吉林省
黑泽尔今天不高兴,1953920509,18,1,320000,320400.0,纵使年少风流可入画，却也自成风骨难笔拓。,这又是我喜欢从别人语言里挑刺的臭毛病了，不要和我一般见识谢谢。,3410682524.0,0,2020-08-08 08:48:00,2020,8,8,8,1953920509,江苏省
黑泽尔今天不高兴,1953920509,18,1,320000,320400.0,纵使年少风流可入画，却也自成风骨难笔拓。,再者，男鲤鱼就不能穿裙子了？瞧不起异装癖么，男性不能穿裙子是人类长年群居以来形成的习惯性思维，不能就此判断男性不能穿裙装，除此之外，没有谁规定男人穿衣裤，女人穿裙子，既然这是鲤鱼成精的世界，也不能忽视它是异世界的可能性不是么，指不定人家就男人穿裙子呢？,3410715321.0,0,2020-08-08 08:47:00,2020,8,8,8,1953920509,江苏省
东方千夜帖,2122094819,0,1,1000000,1000100.0,为世界上所有的美好而战！,Starria is AK KING!!!!!,3410689053.0,2,2020-08-08 07:16:00,2020,8,8,7,2122094819,
城东大明负婆,3267290537,22,2,510000,511700.0,斯人若彩虹，遇上方知有,可惜啊，再美也是离书,3410364573.0,2,2020-08-07 23:23:00,2020,8,7,23,3267290537,四川省
山下野夫子,1927630309,21,1,520000,522400.0,我愿做一枚白昼的月亮，不求炫目的荣华，不淆世俗的潮浪,哈哈哈,3410292774.0,0,2020-08-07 22:45:00,2020,8,7,22,1927630309,贵州省
蓠黎安,1858057372,17,2,1000000,1002200.0,,注意言辞不要给银临招黑谢谢,3410366868.0,0,2020-08-07 22:40:00,2020,8,7,22,1858057372,
蓠黎安,1858057372,17,2,1000000,1002200.0,,我的语气还是比较好的吧？你先骂人来着？,3410188478.0,0,2020-08-07 21:17:00,2020,8,7,21,1858057372,
iloveyoumsk,368089996,0,0,0,100.0,Love is blind,搞搞清楚是谁先 给我整哈哈了,3410168527.0,0,2020-08-07 21:13:00,2020,8,7,21,368089996,
_清风不过如此,528461157,21,1,450000,450300.0,,哈哈哈哈大概吧 但是还是惊艳的！！表白两个女神。,3410170967.0,0,2020-08-07 20:35:00,2020,8,7,20,528461157,广西壮族自治区
蓠黎安,1858057372,17,2,1000000,1002200.0,,为什么 你不也乱说话？,3410084404.0,0,2020-08-07 19:53:00,2020,8,7,19,1858057372,
冰雹怡宝,337419894,0,0,420000,420100.0,相信命運從未薄待我，即使每步都如履薄冰。,天哪，2020年了还有人搞你行你上这一套哇。我不行所以我没上，她不行倒是下来呀。（仅针对您的睿智无逻辑发言，不针对歌手）,3409958337.0,0,2020-08-07 18:15:00,2020,8,7,18,337419894,湖北省
YLR_正版凌川,553252559,22,1,370000,371700.0,何日归家洗客袍，银字声调，心字香烧。时光容易把人抛，红了樱桃，绿了芭蕉。,哈哈哈那首确定很好听呢,3409923076.0,0,2020-08-07 17:33:00,2020,8,7,17,553252559,山东省
YLR_正版凌川,553252559,22,1,370000,371700.0,何日归家洗客袍，银字声调，心字香烧。时光容易把人抛，红了樱桃，绿了芭蕉。,那是以前，现在好多了,3409906345.0,0,2020-08-07 17:33:00,2020,8,7,17,553252559,山东省
路德维希的胃药,454083176,19,1,440000,441900.0,ひとりにしないで。,梦回2016,3409883253.0,3,2020-08-07 17:11:00,2020,8,7,17,454083176,广东省
甘棠Silvia,1718985537,0,2,0,100.0,,嗯你说得对，可在这里说就不对。,3409648188.0,0,2020-08-07 14:24:00,2020,8,7,14,1718985537,
蓠黎安,1858057372,17,2,1000000,1002200.0,,你不我也不，这不就好了？,3409607142.0,0,2020-08-07 13:50:00,2020,8,7,13,1858057372,
蓠黎安,1858057372,17,2,1000000,1002200.0,,既然你不管好你自己，那你为什么要来管我,3409589287.0,0,2020-08-07 13:50:00,2020,8,7,13,1858057372,
iloveyoumsk,368089996,0,0,0,100.0,Love is blind,我就不?管好你自己,3409428762.0,0,2020-08-07 12:31:00,2020,8,7,12,368089996,
故人温酒z,3303073782,0,2,0,100.0,,谢了,3409525852.0,0,2020-08-07 12:25:00,2020,8,7,12,3303073782,
夏洛蒙,67073537,0,2,0,100.0,叭叭啦叭叭叭！嘿！,高中因为喜欢这首不知道画了多少画师和人鱼的图···,3409407443.0,5,2020-08-07 11:46:00,2020,8,7,11,67073537,
飘渺小萝莉吖,1332480435,0,0,120000,120101.0,,画师和鲤鱼就没有女的[奸笑],3409404256.0,0,2020-08-07 11:25:00,2020,8,7,11,1332480435,天津市
兜瑛,1422414571,0,1,0,100.0,现实一点，把书读好,复制一楼？,3409359470.0,1,2020-08-07 10:59:00,2020,8,7,10,1422414571,
照顾历代星辰,1358820503,0,2,350000,350300.0,只有难过和失眠永远不会放弃我,不觉得,3409386954.0,1,2020-08-07 10:42:00,2020,8,7,10,1358820503,福建省
头疼的化学,562473173,0,1,0,100.0,亲爱的Angel。,词里写的裙袂不经意沾染荷香，麻烦百度一下裙袂什么意思，爷真的是长见识了，原来男鲤鱼化形也会穿裙子，麻烦ky长点脑子好不好。,3409357861.0,2,2020-08-07 09:58:00,2020,8,7,9,562473173,
蓠黎安,1858057372,17,2,1000000,1002200.0,,那你也少说话 谢谢！,3409217631.0,0,2020-08-07 09:03:00,2020,8,7,9,1858057372,
蓠黎安,1858057372,17,2,1000000,1002200.0,,是啊 主观评论而已 没有证据,3409241459.0,0,2020-08-07 09:02:00,2020,8,7,9,1858057372,
当年秋风,1289412897,18,1,230000,230200.0,经年后他阔步河山清旷旧人间有我为他安放,有的人好像就是喜欢这样贬低他人的心头好,3409215237.0,0,2020-08-07 07:59:00,2020,8,7,7,1289412897,黑龙江省
破晓江湖,428124751,25,1,500000,500101.0,,很多职业歌手也翻车，甚至假唱。。。。，毕竟银临不是学这个的，从业余逐渐转入还是很难的，前期有翻车很正常，这几年得现场都还好吧，都不错,3409090233.0,1,2020-08-07 01:49:00,2020,8,7,1,428124751,重庆市
半夏890,496004043,0,2,440000,440300.0,,不觉得俗套，可能是现在的电视剧电影小说狗血用的太多了，产生心里抗拒了。,3409124996.0,5,2020-08-07 01:42:00,2020,8,7,1,496004043,广东省
半夏890,496004043,0,2,440000,440300.0,,对,3409103078.0,0,2020-08-07 01:40:00,2020,8,7,1,496004043,广东省
半夏890,496004043,0,2,440000,440300.0,,因为你在银临的歌评论里说她的歌和别人像，没有丝毫证据，就连谁先出的都不知道，不喷你喷谁？不知道的还以为这首歌血统有什么问题，只是你自己觉得你说的话没问题而已。,3409102072.0,1,2020-08-07 01:39:00,2020,8,7,1,496004043,广东省
半夏890,496004043,0,2,440000,440300.0,,恰恰相反，第一次听就被吸引，入了古风坑，你不喜欢也没什么，可以安静走开，不用还特意在这里发，说别人心头好的坏话。,3409100082.0,3,2020-08-07 01:32:00,2020,8,7,1,496004043,广东省
Tomas-----,1857617289,17,1,130000,130100.0,歌是没有情绪的，有情绪的不是人吗？,为什么是王者荣耀，而不是LOL里的菲兹和船长?,3409012048.0,2,2020-08-07 00:10:00,2020,8,7,0,1857617289,河北省
薯橙芝光,1594670734,0,1,410000,410100.0,白天是没有曙光的。,中考完了，学校翻修，或许它曾经的样子将来只存在于我们这几届毕业生脑海中吧。一年前，我听到了这首歌，也算是这首歌让我开始听起了音乐，走在那条熟悉的上学路上，探寻着那遥不可及的身影，耳机中循环播放着那几首歌，脑海中想过很多毕业后的场景。不知几年后我是否会记得ta，也不知几元会后。。。,3409022918.0,6,2020-08-07 00:04:00,2020,8,7,0,1594670734,河南省
还是阿狸吖哈哈,123624383,27,2,370000,370100.0,也许你我终将下落不明，但你该知道我曾为你动过情。,可我陷在回忆里出不来了。,3408943139.0,1,2020-08-06 23:28:00,2020,8,6,23,123624383,山东省
NoFrauds-,473295213,0,0,0,100.0,,梦回初中,3408954845.0,2,2020-08-06 23:15:00,2020,8,6,23,473295213,
心跳呼吸正常_xr,3238715847,0,1,150000,150800.0,,那就是实力到位，不管怎么样，真的好听（*＾ワ＾*）,3408861291.0,0,2020-08-06 22:50:00,2020,8,6,22,3238715847,内蒙古自治区
稚桃_,1949325215,19,2,1000000,1010000.0,山不来就我，我就去就山,第一次听这个歌的时候是在多年前无意间被妈妈推荐的，后来便入坑了[憨笑],3408752759.0,3,2020-08-06 22:17:00,2020,8,6,22,1949325215,
鸠陵歧鷊,3351812440,28,1,0,100.0,读不出我名字的，不配关注我。,奔波儿霸。,3408736991.0,0,2020-08-06 21:15:00,2020,8,6,21,3351812440,
run4roses,1467591908,0,2,420000,420100.0,你可曾在人群中见过她鲜绿色的心脏。,那个……劝删哈感觉你语气还是很好的，一来银子们和ssf确实一直闹得很僵，你在临姐歌下面提ss很容易被撕，二来《锦鲤抄》自身就被污了很多年抄袭虽说有澄清但是很多人不信……所以这么一条发出来小银子们情绪会很激动……所以还是删了比较好哈我也是银子真是看两边撕看烦了……,3408639651.0,0,2020-08-06 21:03:00,2020,8,6,21,1467591908,湖北省
run4roses,1467591908,0,2,420000,420100.0,你可曾在人群中见过她鲜绿色的心脏。,《锦鲤抄》是临子原创的，不是填翻也不是抄袭，之前说八小节相同是谣传，真正重复的只有前奏四个音和一段和声，银临发过谱子这几年也没见哪个反抄袭的做了扒谱的锤，编曲存在相似之处但是不构成抄袭，甚至不算擦边球，编曲这个知乎上面可以找到了解乐理知识的人的分析,3408698057.0,6,2020-08-06 20:55:00,2020,8,6,20,1467591908,湖北省
run4roses,1467591908,0,2,420000,420100.0,你可曾在人群中见过她鲜绿色的心脏。,《锦鲤抄》是临子原创的，之前说八小节相同是谣传，真正重复的只有前奏四个音和一段和声，银临发过谱子这几年也没见哪个反抄袭的做了扒谱的锤，编曲存在相似之处但是不构成抄袭，甚至不算擦边球，编曲这个知乎上面可以找到了解乐理知识的人的分析,3408717841.0,15,2020-08-06 20:54:00,2020,8,6,20,1467591908,湖北省
傲骨青山埋,471375560,0,1,370000,371300.0,为了让大家听上好品质好音质不犯黄的歌，作者大大我拼了,哇塞你好伟大，我哭了你呢？我寻思我在电脑前打电竞还不错来,3408687866.0,0,2020-08-06 20:39:00,2020,8,6,20,471375560,山东省
姜姀赟,646220615,0,2,210000,211200.0,,感觉只有前奏是一样的啊，后面唱的我听着不是一个调啊（非专业，也可能是我的错觉）,3408658953.0,0,2020-08-06 20:25:00,2020,8,6,20,646220615,辽宁省
kqvsii,2101743679,0,2,510000,511900.0,,我是银临铁粉。,3408492290.0,1,2020-08-06 18:41:00,2020,8,6,18,2101743679,四川省
闰土炖猹,3469128140,18,1,210000,210100.0,,哈哈哈哈,3408490944.0,1,2020-08-06 18:06:00,2020,8,6,18,3469128140,辽宁省
吃土少女云芝菌,1392919300,1,2,430000,431100.0,云端想象,关注点清奇哈哈哈哈哈哈哈哈哈哈哈,3408358481.0,0,2020-08-06 17:15:00,2020,8,6,17,1392919300,湖南省
蓠黎安,1858057372,17,2,1000000,1002200.0,,我不能发言了是么,3408335596.0,0,2020-08-06 17:01:00,2020,8,6,17,1858057372,
神龙No-1,3380833571,18,2,320000,320500.0,我，懒,没有啦，我自己瞎写的，原本应该是一个画师和鲤鱼的故事，跟这没关系,3408294198.0,2,2020-08-06 15:37:00,2020,8,6,15,3380833571,江苏省
吃土少女云芝菌,1392919300,1,2,430000,431100.0,云端想象,中考成绩出来了，不是很理想，也许无法和我的朋友们以及喜欢的人在一个班，往后的路没有他们的陪伴，只能靠自己打拼了，也不是很难过吧，就是无法和他们在一起而感到遗憾。整个下午都在循环锦鲤抄。还会想起那天晚上他用伪音唱的锦鲤抄，一个月后，我给他发自己弹的锦鲤抄，希望这份共同的记忆能永存,3408267338.0,5,2020-08-06 15:32:00,2020,8,6,15,1392919300,湖南省
未染朱红,1719480494,0,0,1000000,1010000.0,,《我的一个道姑朋友》原曲 一番星《权御天下》原曲 Daze《上邪》原曲 遮天《锦鲤抄》 原曲  笹舟《采薇》 原曲 纺呗《纨绔》 原曲 Forbidden Colours》《侠客某》原曲 番凩《静夜思》原曲 さよなら了解一下真讽刺……,3408249180.0,4,2020-08-06 15:08:00,2020,8,6,15,1719480494,
心跳呼吸正常_xr,3238715847,0,1,150000,150800.0,,翻唱果然好听啊，因为原曲好听，才会被翻唱，修饰过后，更好听（我喜欢中文古风，没听过原曲，我只是单纯知道是翻唱中文填词，没有恶意）,3408199719.0,2,2020-08-06 14:59:00,2020,8,6,14,3238715847,内蒙古自治区
iloveyoumsk,368089996,0,0,0,100.0,Love is blind,那就管好你自己?,3408254817.0,0,2020-08-06 14:36:00,2020,8,6,14,368089996,
21岁普通肥宅,1341098498,33,0,320000,321000.0,,那鱼应该熟了吧,3408015764.0,0,2020-08-06 12:45:00,2020,8,6,12,1341098498,江苏省
